"awayAST","awayBLK","awayPF","awayORB","awayDRB","awayTRB","homeAST","homeBLK","homePF","homeORB","homeDRB","homeTRB","awayFGR","homeFGR","away2PR","home2PR","away3PR","home3PR","awayFTR","homeFTR","homeAttR","awayAttR","win"
"11",21,5.83333333333333,21.0555555555556,11.5555555555556,30.3333333333333,41.8888888888889,22.1111111111111,5.16666666666667,19.5555555555556,11.2777777777778,29.4444444444444,40.7222222222222,0.434478189635112,0.437467925946718,0.475597059093682,0.45462463868209,0.285325082633734,0.369451570931806,0.78532226533579,0.760152974502019,0.34555782041146,0.336982802951461,"TRUE"
"12",20.8947368421053,5.68421052631579,20.9473684210526,11.6315789473684,30.2105263157895,41.8421052631579,22.2105263157895,5.21052631578947,19.7894736842105,11,29.9473684210526,40.9473684210526,0.434793873889905,0.442108615404313,0.475666849505755,0.462621098596148,0.286928471636391,0.362390652337872,0.768550918037415,0.756582170176002,0.348949514074014,0.337278055037836,"TRUE"
"13",20.55,5.7,20.75,11.75,30,41.75,22,5.25,19.8,10.95,30.3,41.25,0.429125608766838,0.441798056428969,0.467457277522271,0.460259274435571,0.289973352402397,0.371194196644055,0.771194800706973,0.768753061667202,0.347389888837603,0.332799473386862,"FALSE"
"14",20.4761904761905,5.66666666666667,20.4761904761905,11.7142857142857,30.047619047619,41.7619047619048,22.1904761904762,5.19047619047619,19.7142857142857,11.2857142857143,30.3809523809524,41.6666666666667,0.430714865492227,0.43991714186448,0.46797173428622,0.456110467479506,0.29348111484211,0.377327806327672,0.767597532764405,0.767860058730668,0.345728465559622,0.333573622452896,"FALSE"
"15",20.8636363636364,5.54545454545455,20.0909090909091,11.8181818181818,29.8636363636364,41.6818181818182,22.3636363636364,5.22727272727273,19.5454545454545,11.0909090909091,30.0454545454545,41.1363636363636,0.435413776564894,0.444396432618892,0.472308486440944,0.461472449597441,0.298857641707576,0.38100987573702,0.764792297317894,0.764775510606547,0.349694884885169,0.337832672671979,"TRUE"
"16",20.6086956521739,5.65217391304348,20,11.9130434782609,29.7391304347826,41.6521739130435,22.304347826087,5.26086956521739,19.4347826086957,10.9130434782609,29.8695652173913,40.7826086956522,0.433294337004102,0.444205283374593,0.46885408019817,0.462144216002904,0.301882137834706,0.373139881139758,0.765137296248737,0.765849344241503,0.348983513078567,0.335505761924945,"TRUE"
"17",20.7916666666667,5.5,19.7916666666667,12.0416666666667,29.6666666666667,41.7083333333333,22.6666666666667,5.16666666666667,19.5416666666667,10.7083333333333,30.125,40.8333333333333,0.432167489628931,0.448054453477887,0.468097836246251,0.466172520728273,0.300970382091593,0.375449528949411,0.761034353349484,0.775605621564773,0.351417842008936,0.335068021844739,"TRUE"
"18",20.64,5.32,19.84,12.28,29.88,42.16,22.76,5.52,19.48,10.52,29.64,40.16,0.432090092369355,0.44883357404007,0.46850435757901,0.46521792759145,0.298343331513812,0.381231547791435,0.760066663426031,0.775885744528269,0.352055005879599,0.334998634304283,"TRUE"
"19",20.5384615384615,5.19230769230769,19.7692307692308,12.2307692307692,29.6538461538462,41.8846153846154,22.9615384615385,5.69230769230769,19.3076923076923,10.5769230769231,29.6923076923077,40.2692307692308,0.432090425948691,0.450801513500067,0.46673631349011,0.466259841618997,0.306099357224819,0.387936317320824,0.759173411188997,0.779697831277182,0.354152636676284,0.335991946149043,"TRUE"
"20",20.5185185185185,5.07407407407407,19.8518518518519,12.2592592592593,29.8148148148148,42.0740740740741,22.7407407407407,5.55555555555556,19.3333333333333,10.3333333333333,29.7407407407407,40.0740740740741,0.431078258497329,0.450566066498007,0.465578815618911,0.469924936051788,0.306546855778782,0.382115314115209,0.763977688140845,0.782566165568503,0.353254276325921,0.335427604328009,"FALSE"
"21",20.6785714285714,5.07142857142857,19.8928571428571,12.1785714285714,30,42.1785714285714,22.7142857142857,5.46428571428571,19.3214285714286,10.2142857142857,29.5357142857143,39.75,0.435717449613714,0.450395247427726,0.470840401697037,0.470715598766492,0.309884468072397,0.379182624325381,0.766454675469148,0.7849745167982,0.353721503373687,0.339876618459152,"TRUE"
"22",20.6206896551724,5.03448275862069,19.7586206896552,12.3103448275862,30.3448275862069,42.6551724137931,22.7586206896552,5.48275862068965,19.4137931034483,10.3103448275862,29.7586206896552,40.0689655172414,0.433268774880584,0.448340397437154,0.467478088994841,0.467597188124228,0.309543624345763,0.381193568314161,0.763013709648373,0.780894935759181,0.353018463027468,0.338435249652868,"FALSE"
"23",20.4,5.16666666666667,19.7333333333333,12.3,30.6666666666667,42.9666666666667,22.8,5.46666666666667,19.8,10.4666666666667,29.9,40.3666666666667,0.43454076809885,0.445097845182157,0.468006597139457,0.464403777579916,0.312558836867571,0.376820449370355,0.75600097195834,0.775235474937579,0.350573214824857,0.338612407997772,"TRUE"
"24",20.2903225806452,5.38709677419355,19.6774193548387,12.4193548387097,30.4838709677419,42.9032258064516,22.8709677419355,5.67741935483871,20,10.6129032258065,30.0322580645161,40.6451612903226,0.431660036716245,0.446683491258965,0.465909128671309,0.466197204109596,0.306271360156473,0.375417639175612,0.757420295443554,0.77739256488017,0.352227922697556,0.336860837594302,"FALSE"
"25",20.3125,5.3125,19.59375,12.5625,30.625,43.1875,23,5.84375,20.1875,10.625,29.96875,40.59375,0.432101383460428,0.447259515878053,0.465808423624211,0.468230103981172,0.308419130151583,0.372208565224102,0.755625911210943,0.770286547227664,0.353125562018019,0.33789643641948,"TRUE"
"26",20.2727272727273,5.3030303030303,19.7272727272727,12.5151515151515,30.3030303030303,42.8181818181818,23.3333333333333,5.93939393939394,20.2121212121212,10.7878787878788,30,40.7878787878788,0.431827914963959,0.449966359816707,0.464003622908326,0.469192828102954,0.31422461105608,0.38257453943809,0.75776109440218,0.772197055897533,0.354329549316174,0.337461072036002,"FALSE"
"27",20.2941176470588,5.58823529411765,19.6764705882353,12.4705882352941,30.5,42.9705882352941,23.3235294117647,5.82352941176471,20.1470588235294,10.9411764705882,29.9705882352941,40.9117647058824,0.432782556120481,0.448806358521789,0.464113573278195,0.467503765684701,0.318351694688121,0.383087052984029,0.757882966975785,0.770073613077018,0.353547241760904,0.337869609662924,"TRUE"
"28",20.3142857142857,5.54285714285714,19.6285714285714,12.4285714285714,30.4,42.8285714285714,23.2,5.85714285714286,20.2857142857143,10.9142857142857,29.9428571428571,40.8571428571429,0.432718927532911,0.449517154293347,0.464412507504145,0.466901617277383,0.315849338576152,0.387855994327342,0.758848215538382,0.77241013418487,0.353529925609752,0.337162801190592,"TRUE"
"29",20.3055555555556,5.5,19.4444444444444,12.25,30.25,42.5,23.3611111111111,5.77777777777778,20.4444444444444,10.9444444444444,30,40.9444444444444,0.433178828499187,0.451580831224352,0.466218042426415,0.470061160166632,0.313248585344099,0.387183226808148,0.759654620325615,0.775645655148871,0.35569222070447,0.337365069058755,"FALSE"
"30",20.3783783783784,5.64864864864865,19.4594594594595,12.1621621621622,30.4324324324324,42.5945945945946,23.2162162162162,5.78378378378378,20.3783783783784,11.1351351351351,29.8378378378378,40.972972972973,0.434799689483845,0.449203953721974,0.467360110908706,0.467886815016463,0.316365418944837,0.381632820186798,0.759663954911409,0.773987278368785,0.354315725678995,0.338382229354464,"TRUE"
"31",20.4473684210526,5.63157894736842,19.2105263157895,12.2105263157895,30.2631578947368,42.4736842105263,23.4210526315789,5.97368421052632,20.3421052631579,11.0263157894737,30,41.0263157894737,0.433115132309373,0.452185428624027,0.465515378357756,0.472077126307287,0.314618960551552,0.381614913891155,0.760267763878272,0.772757948076784,0.35605901573122,0.336899836004381,"TRUE"
"32",20.3076923076923,5.64102564102564,19.3333333333333,12.1794871794872,30.2051282051282,42.3846153846154,23.2820512820513,6.15384615384615,20.2307692307692,11.1282051282051,30.3589743589744,41.4871794871795,0.429514306527832,0.451301738633343,0.461874712547678,0.470623472181065,0.310214811379901,0.382818927088085,0.761286539163444,0.77236866114086,0.355476305926146,0.334294561174706,"TRUE"
"33",20.275,5.55,19.225,12.375,30.1,42.475,23.525,6.025,20.3,10.95,30.325,41.275,0.429070566511695,0.454954260102574,0.461481690887832,0.474482885376538,0.309959441095403,0.384786915449345,0.761219892925737,0.776496944612338,0.358823440831184,0.3343506586838,"FALSE"
"34",20.1463414634146,5.60975609756098,19.2926829268293,12.4878048780488,30.1219512195122,42.609756097561,23.4878048780488,6.02439024390244,20.4146341463415,11.0487804878049,30.4390243902439,41.4878048780488,0.428477672322676,0.452753080157461,0.460723106886554,0.472528819810845,0.302399454727223,0.380628349567305,0.757461916443228,0.777302477902862,0.35720464544966,0.333945935529214,"TRUE"
"35",20.2380952380952,5.61904761904762,19.3333333333333,12.4285714285714,29.8809523809524,42.3095238095238,23.6904761904762,6,20.4761904761905,10.952380952381,30.3095238095238,41.2619047619048,0.429858834564671,0.455722406552102,0.462055096405129,0.474698047044786,0.303702869070452,0.386446722196655,0.756826376308133,0.772400718224903,0.3580862198254,0.33408109519541,"TRUE"
"36",20.1162790697674,5.69767441860465,19.2558139534884,12.4883720930233,30,42.4883720930233,23.7209302325581,6.11627906976744,20.4651162790698,11.0232558139535,30.2093023255814,41.2325581395349,0.429049599537471,0.454876649160418,0.461847419744544,0.472838484139215,0.300743978818472,0.389771490627102,0.75540372043848,0.769941786793316,0.358003876446797,0.333607709032635,"TRUE"
"37",20.1136363636364,5.65909090909091,19.3181818181818,12.5,29.8636363636364,42.3636363636364,23.6590909090909,6.09090909090909,20.4090909090909,11.0909090909091,30.1818181818182,41.2727272727273,0.428721975601198,0.454461718913814,0.461232310402524,0.473256429276402,0.300901895383786,0.385783177528434,0.754469220298644,0.769925627303258,0.357609682451628,0.333752988372802,"TRUE"
"38",20.2666666666667,5.57777777777778,19.3333333333333,12.7111111111111,29.7777777777778,42.4888888888889,23.7777777777778,6.13333333333333,20.5555555555556,10.9777777777778,30.1555555555556,41.1333333333333,0.429043305436323,0.457213975227108,0.461793514315501,0.47620763320494,0.298977091359384,0.387667734367672,0.751171251093354,0.765888064343578,0.359631647971394,0.334005871817025,"TRUE"
"39",20.0869565217391,5.56521739130435,19.3260869565217,12.6521739130435,29.7173913043478,42.3695652173913,23.7391304347826,6.17391304347826,20.6739130434783,11.0869565217391,30.3695652173913,41.4565217391304,0.427241360669313,0.457402999481065,0.460229101145046,0.476085472380792,0.297054248412213,0.389022783620548,0.753945525608453,0.763731077437558,0.360143515843613,0.332923364306129,"TRUE"
"40",20.1489361702128,5.53191489361702,19.4255319148936,12.531914893617,29.5744680851064,42.1063829787234,23.6808510638298,6.25531914893617,20.7021276595745,11.0212765957447,30.3617021276596,41.3829787234043,0.428374937687401,0.458455048748882,0.460515380068052,0.476937463016478,0.301372243126846,0.390416883001929,0.75363031091003,0.766303083973256,0.360767561979079,0.333557869279173,"TRUE"
"41",19.9791666666667,5.52083333333333,19.4375,12.5,29.5833333333333,42.0833333333333,23.6458333333333,6.41666666666667,20.6875,11.1041666666667,30.4166666666667,41.5208333333333,0.427680912493811,0.458252192498238,0.458771551195861,0.476723488092524,0.305510321395037,0.390385049791241,0.752810631813691,0.763671769723814,0.361008663303097,0.333553191446968,"TRUE"
"42",20.0612244897959,5.44897959183673,19.4489795918367,12.4489795918367,29.4489795918367,41.8979591836735,23.7755102040816,6.36734693877551,20.7551020408163,11.1428571428571,30.265306122449,41.4081632653061,0.429008926997782,0.459491685340563,0.46096065700511,0.477816948137636,0.304377457693097,0.391837160235062,0.750508374021574,0.763856575907558,0.361686665464886,0.333973874614717,"FALSE"
"43",20.16,5.46,19.4,12.4,29.38,41.78,23.78,6.38,20.64,11.1,30.1,41.2,0.430828748457827,0.460428433912232,0.461905378291237,0.479736019010949,0.309718479967807,0.389555972585916,0.751968794776437,0.761306717116679,0.361660139362795,0.334584116748591,"FALSE"
"44",20.1764705882353,5.37254901960784,19.3725490196078,12.1960784313725,29.2745098039216,41.4705882352941,23.6666666666667,6.35294117647059,20.6862745098039,11.2156862745098,30.1372549019608,41.3529411764706,0.432577204370418,0.460701581764129,0.463150836144616,0.480727529036284,0.313449490164517,0.38518559403848,0.753890975271017,0.759124232467333,0.361544631351157,0.336246287767436,"FALSE"
"45",20.1730769230769,5.38461538461539,19.2884615384615,12.1153846153846,29.25,41.3653846153846,23.5961538461538,6.30769230769231,20.5769230769231,11.25,30.0576923076923,41.3076923076923,0.434005514191535,0.45902142314046,0.465141525193117,0.479175076554817,0.311859485176146,0.381624332614663,0.751755709263058,0.760259955269534,0.359399542286711,0.336556569779234,"TRUE"
"46",20.2830188679245,5.37735849056604,19.3584905660377,12.0566037735849,29.1320754716981,41.188679245283,23.6792452830189,6.32075471698113,20.6792452830189,11.188679245283,30.1132075471698,41.3018867924528,0.434917729795024,0.46127221238332,0.466076701743302,0.480798516455752,0.312634611426984,0.386553253562634,0.752535855282167,0.76478335233992,0.36100416308214,0.337504416629252,"FALSE"
"47",20.2407407407407,5.37037037037037,19.3518518518519,12.0740740740741,29.0740740740741,41.1481481481481,23.8518518518519,6.35185185185185,20.6111111111111,11.1851851851852,29.9814814814815,41.1666666666667,0.436008645178336,0.461989393635481,0.467572966525834,0.481641428919047,0.312291704679426,0.387331367914649,0.754194548020606,0.764200944580539,0.361688515315313,0.338516498964731,"TRUE"
"48",20.2545454545455,5.4,19.3090909090909,12.0727272727273,29.2727272727273,41.3454545454545,23.8363636363636,6.43636363636364,20.7090909090909,11.2727272727273,30.1636363636364,41.4363636363636,0.434343841528628,0.46098219387108,0.46572977046352,0.480343519488817,0.31139836268047,0.387281986400117,0.752118283511141,0.756799888445309,0.360862166241204,0.337019805294598,"TRUE"
"49",20.1785714285714,5.44642857142857,19.3928571428571,12.0714285714286,29.375,41.4464285714286,23.75,6.58928571428571,20.5535714285714,11.3392857142857,30.3035714285714,41.6428571428571,0.433520474610575,0.459635050564001,0.464411236917598,0.479271132624239,0.312331184126111,0.384192767255217,0.748891681509666,0.757354868792335,0.360132484701183,0.336778905410136,"TRUE"
"50",20.280701754386,5.45614035087719,19.3859649122807,11.9649122807018,29.3684210526316,41.3333333333333,23.859649122807,6.57894736842105,20.5438596491228,11.3684210526316,30.4035087719298,41.7719298245614,0.433928714064018,0.460871637079154,0.465035601182202,0.48049479008422,0.312699642884132,0.386224473092845,0.750957909319438,0.754093003926304,0.36109672776998,0.337172666735763,"TRUE"
"51",20.2586206896552,5.43103448275862,19.3965517241379,11.8965517241379,29.3103448275862,41.2068965517241,23.8793103448276,6.58620689655172,20.6034482758621,11.2758620689655,30.3620689655172,41.6379310344828,0.434110019760232,0.461900538943401,0.465184715136411,0.481722882288475,0.313055396167739,0.386461982177451,0.750004362157259,0.758332779720678,0.361231819340066,0.336613860494834,"TRUE"
"52",20.2372881355932,5.42372881355932,19.3559322033898,11.9322033898305,29.3728813559322,41.3050847457627,24.0169491525424,6.59322033898305,20.7627118644068,11.3728813559322,30.4915254237288,41.864406779661,0.433376029555841,0.462357968603494,0.464757855557828,0.482516925445814,0.30916180188241,0.385843982479528,0.749062668636703,0.756265506104457,0.362078991101608,0.336503406713204,"TRUE"
"53",20.2,5.51666666666667,19.4,12.0166666666667,29.3666666666667,41.3833333333333,23.9333333333333,6.5,20.6833333333333,11.5333333333333,30.4666666666667,42,0.43376626445419,0.460824841966275,0.465227853739845,0.481245810021717,0.307342438517703,0.383334818065653,0.747689401937202,0.757549969891605,0.360946302034228,0.337000627162373,"TRUE"
"54",20.2459016393443,5.54098360655738,19.4262295081967,11.983606557377,29.3770491803279,41.3606557377049,23.9180327868852,6.52459016393443,20.6885245901639,11.4426229508197,30.5737704918033,42.0163934426229,0.433485943178985,0.462097574695706,0.465052732441576,0.482225118161646,0.306857771948196,0.385729522108936,0.746648764631933,0.758543934617674,0.361288463997899,0.33659897753676,"TRUE"
"55",20.2258064516129,5.51612903225806,19.5322580645161,11.9516129032258,29.3225806451613,41.2741935483871,23.8870967741935,6.51612903225806,20.7741935483871,11.5,30.6290322580645,42.1290322580645,0.433550686030936,0.462708904136098,0.465219782500028,0.48350218897794,0.307001831653616,0.385314529816856,0.748046902836795,0.756234913339721,0.361944469164284,0.337050338114124,"TRUE"
"56",20.3015873015873,5.53968253968254,19.6190476190476,11.9047619047619,29.2857142857143,41.1904761904762,23.9047619047619,6.44444444444444,20.7619047619048,11.5079365079365,30.6507936507937,42.1587301587302,0.434311492307929,0.463086326078168,0.467024982276552,0.485056048658246,0.306097040674987,0.38483078664004,0.748871555172719,0.757032003808984,0.361971324632094,0.33789080893771,"FALSE"
"57",20.390625,5.53125,19.609375,12.03125,29.34375,41.375,23.984375,6.515625,20.765625,11.515625,30.640625,42.15625,0.434712875240618,0.463500341816529,0.467344904428481,0.485602047897961,0.30678302441444,0.38477018655117,0.748744511197219,0.75836127348631,0.362592232086427,0.338315630127423,"TRUE"
"58",20.2923076923077,5.50769230769231,19.4923076923077,12.0615384615385,29.3692307692308,41.4307692307692,23.9076923076923,6.56923076923077,20.7692307692308,11.5076923076923,30.7538461538462,42.2615384615385,0.433212820272694,0.463874257758564,0.465862178851666,0.486289755319578,0.305909439423449,0.383658337527306,0.748336475982219,0.756484386761346,0.363106807038334,0.337359858528393,"FALSE"
"59",20.2727272727273,5.5,19.4393939393939,12,29.4848484848485,41.4848484848485,24,6.53030303030303,20.6969696969697,11.469696969697,30.7727272727273,42.2424242424242,0.434044372057884,0.46348528790148,0.466259168445784,0.485992435794534,0.30848945513204,0.38217433674226,0.747604105134003,0.754664375391684,0.36323289437758,0.338338660434232,"TRUE"
"60",20.3731343283582,5.44776119402985,19.4925373134328,12.0746268656716,29.4626865671642,41.5373134328358,23.955223880597,6.52238805970149,20.7313432835821,11.3582089552239,30.8507462686567,42.2089552238806,0.433810386608345,0.464527796042254,0.46685722733352,0.48764167150014,0.304670680860627,0.381445366542127,0.748883645853397,0.755838538943052,0.36403041336697,0.338519088643084,"FALSE"
"61",20.4852941176471,5.42647058823529,19.4705882352941,12.0441176470588,29.6176470588235,41.6617647058824,23.9558823529412,6.45588235294118,20.8529411764706,11.4411764705882,30.8529411764706,42.2941176470588,0.435249139299697,0.463269260341942,0.46877131112822,0.486916884630779,0.302641210063657,0.378509672649128,0.749267709884964,0.751726067431984,0.363088789640985,0.339479780778423,"TRUE"
"62",20.3768115942029,5.42028985507246,19.4782608695652,12,29.6811594202899,41.6811594202899,23.9130434782609,6.43478260869565,20.8695652173913,11.4492753623188,30.8985507246377,42.3478260869565,0.43451531676804,0.462817514038901,0.467638755894477,0.486485376986026,0.303431089006834,0.376976594389391,0.749882187519482,0.750054148141139,0.363166068814762,0.339136442994449,"FALSE"
"63",20.4571428571429,5.38571428571429,19.4,11.9428571428571,29.7285714285714,41.6714285714286,23.8285714285714,6.4,20.7428571428571,11.4428571428571,30.8285714285714,42.2714285714286,0.435902891808786,0.461992453711763,0.468505372050163,0.485588854651359,0.306788666856187,0.376591214469542,0.751669584840632,0.751427000969892,0.362459774834495,0.340005922380243,"TRUE"
"64",20.3802816901408,5.47887323943662,19.3661971830986,11.8591549295775,29.6619718309859,41.5211267605634,23.8732394366197,6.35211267605634,20.7042253521127,11.4507042253521,30.830985915493,42.2816901408451,0.436531294466683,0.462113521057993,0.46931960328148,0.485903610331432,0.307397277182156,0.376408751781751,0.750880607221933,0.751015666057953,0.362296639878832,0.340376777468738,"TRUE"
"65",20.4027777777778,5.47222222222222,19.4166666666667,11.8055555555556,29.7638888888889,41.5694444444444,23.8055555555556,6.31944444444444,20.6666666666667,11.4305555555556,30.7777777777778,42.2083333333333,0.437412804265757,0.461177733850316,0.469993735775586,0.484920148238254,0.309204259443515,0.376011770325845,0.749921406869104,0.749959892918259,0.361650707015018,0.340968471162286,"FALSE"
"66",20.5753424657534,5.43835616438356,19.3561643835616,11.8219178082192,29.7534246575342,41.5753424657534,23.7397260273973,6.35616438356164,20.5890410958904,11.5479452054795,30.6986301369863,42.2465753424658,0.438596320971836,0.460853381331819,0.470501249717306,0.484657590380984,0.313398510894763,0.37562566507421,0.749066319103773,0.748818889818922,0.361262797786502,0.341493702308386,"TRUE"
"67",20.5405405405405,5.45945945945946,19.2972972972973,11.7972972972973,29.8243243243243,41.6216216216216,23.6756756756757,6.35135135135135,20.472972972973,11.5135135135135,30.6621621621622,42.1756756756757,0.438412586904649,0.460063998129906,0.469934630512632,0.483557160868425,0.314568801288077,0.375955047978613,0.750072577112705,0.751247978180442,0.360668809874626,0.341519927188467,"FALSE"
"68",20.56,5.42666666666667,19.32,11.68,29.8266666666667,41.5066666666667,23.68,6.29333333333333,20.48,11.5333333333333,30.6133333333333,42.1466666666667,0.439418937597772,0.459666245596701,0.471076242846538,0.482327123361194,0.315559735789421,0.378785451260467,0.75118272052898,0.750564671804703,0.360843057392796,0.342702762267814,"TRUE"
"69",20.6710526315789,5.43421052631579,19.3026315789474,11.6052631578947,29.9342105263158,41.5394736842105,23.6842105263158,6.28947368421053,20.4605263157895,11.5394736842105,30.8421052631579,42.3815789473684,0.438461670874994,0.459257103267421,0.469696255218275,0.481675922012961,0.316255279432081,0.379283888305285,0.751825053153599,0.750856284974737,0.36071816652383,0.34228984111583,"TRUE"
"70",20.7012987012987,5.41558441558442,19.2337662337662,11.6233766233766,29.8701298701299,41.4935064935065,23.8181818181818,6.35064935064935,20.4415584415584,11.5194805194805,30.9350649350649,42.4545454545455,0.437817868511539,0.460713875581202,0.469217548279019,0.483073451782737,0.31553598444228,0.381160844610535,0.753277148094933,0.750845164390649,0.361475691881281,0.341867044650356,"TRUE"
"71",20.6666666666667,5.41025641025641,19.3461538461538,11.6282051282051,30,41.6282051282051,23.8076923076923,6.38461538461539,20.4487179487179,11.5,31.0897435897436,42.5897435897436,0.437382333708136,0.460554413869507,0.468745944229704,0.483076783597488,0.315764155581909,0.3810225051972,0.753526508667143,0.751613954729369,0.361695757071253,0.342249280179572,"TRUE"
"72",20.6708860759494,5.37974683544304,19.3291139240506,11.5949367088608,29.8987341772152,41.4936708860759,23.7974683544304,6.35443037974684,20.4303797468354,11.4303797468354,31.0759493670886,42.5063291139241,0.43768810747814,0.462108577407024,0.469141565188821,0.484256459582845,0.316370132899054,0.383989114186914,0.756043653524279,0.753268878608447,0.362542284558597,0.342520002754974,"FALSE"
"73",20.7375,5.3375,19.3,11.55,29.9875,41.5375,23.75,6.3,20.45,11.3375,31.1375,42.475,0.437986236903894,0.461553739176778,0.469325682720735,0.483531122690519,0.317587920030919,0.384050361370688,0.755968107855226,0.756353017625841,0.362054623648673,0.342843765878432,"TRUE"
"74",20.6913580246914,5.33333333333333,19.2716049382716,11.4938271604938,29.9876543209877,41.4814814814815,23.7777777777778,6.24691358024691,20.4691358024691,11.3456790123457,31.1604938271605,42.5061728395062,0.437807757581188,0.461711828500015,0.468720302132485,0.483734442163475,0.31906831607992,0.384110096278321,0.756075981614457,0.756112142164573,0.362245937188914,0.343011566837517,"TRUE"
"75",20.6829268292683,5.36585365853659,19.3292682926829,11.5121951219512,29.9756097560976,41.4878048780488,23.7317073170732,6.20731707317073,20.4146341463415,11.3658536585366,31.2073170731707,42.5731707317073,0.43686455463848,0.461055522504186,0.467331502224496,0.483526298559856,0.319750409786263,0.381712412177365,0.755566344208009,0.757802687285801,0.361608791613439,0.342174063378351,"FALSE"
"76",20.710843373494,5.31325301204819,19.289156626506,11.4939759036145,30.0120481927711,41.5060240963855,23.6987951807229,6.16867469879518,20.4819277108434,11.3975903614458,31.2530120481928,42.6506024096386,0.436938933193239,0.460915554790247,0.467493402568409,0.484253206397963,0.320360288829445,0.380502021669204,0.755657808672212,0.758867159079392,0.361554985174034,0.342226600608314,"TRUE"
"77",20.7142857142857,5.30952380952381,19.2380952380952,11.5,30.0238095238095,41.5238095238095,23.6785714285714,6.23809523809524,20.5238095238095,11.3928571428571,31.3333333333333,42.7261904761905,0.436043256936886,0.460890649726217,0.467158885149665,0.484354401835945,0.318672326207325,0.37969247379219,0.756086485553098,0.76065553705572,0.361119806779105,0.341290163594797,"TRUE"
"78",20.6823529411765,5.29411764705882,19.2588235294118,11.5647058823529,29.9411764705882,41.5058823529412,23.7058823529412,6.23529411764706,20.5647058823529,11.3882352941176,31.4,42.7882352941176,0.434373543879497,0.461677557115059,0.464920816817588,0.485089938284934,0.319040887075475,0.379637268218164,0.75472076219365,0.76017723661977,0.36112904154529,0.339832529956597,"FALSE"
